source,target,weight,rating
423,509,0.55,1.0
427,441,0.6,2.0
427,467,0.0,-10.0
427,463,0.0,-10.0
427,503,0.55,1.0
427,517,0.55,1.0
427,491,0.55,1.0
427,595,0.55,1.0
427,658,0.55,1.0
427,682,0.65,3.0
427,630,0.55,1.0
427,523,0.6,2.0
427,449,0.6,2.0
428,468,0.6,2.0
428,2002,0.6,2.0
332,3513,0.55,1.0
332,3136,0.55,1.0
332,3018,0.6,2.0
394,430,0.55,1.0
394,516,0.55,1.0
394,494,0.75,5.0
394,547,0.575,1.5
394,557,0.575,1.5
394,560,0.55,1.0
394,853,0.55,1.0
394,1092,0.55,1.0
394,923,0.55,1.0
433,436,0.55,1.0
435,480,0.55,1.0
436,448,0.55,1.0
436,660,0.55,1.0
436,972,0.65,3.0
436,2299,0.55,1.0
436,2289,0.6,2.0
436,3737,0.575,1.5
436,4107,0.6,2.0
437,468,0.55,1.0
437,1620,0.6,2.0
438,464,0.55,1.0
439,1489,0.55,1.0
439,460,0.55,1.0
441,462,0.65,3.0
441,539,0.55,1.0
443,456,0.6,2.0
443,459,0.55,1.0
443,501,0.6,2.0
443,575,0.65,3.0
443,578,0.55,1.0
443,558,0.6,2.0
443,819,0.6,2.0
443,936,0.6,2.0
443,889,0.6,2.0
443,885,0.6,2.0
443,1148,0.6,2.0
443,2877,0.45,-1.0
440,444,0.55,1.0
444,472,0.45,-1.0
446,522,0.6,2.0
446,592,0.6,2.0
446,544,0.6,2.0
446,1214,0.6,2.0
446,1670,0.85,7.0
446,1810,0.6,2.0
446,2081,0.6,2.0
446,3540,0.775,5.5
446,3744,0.0,-10.0
446,905,0.575,1.5
446,1508,0.65,3.0
446,3916,0.55,1.0
446,4172,0.55,1.0
446,4197,0.55,1.0
446,1334,0.55,1.0
446,2013,0.45,-1.0
446,2304,0.6,2.0
365,1250,0.55,1.0
448,1743,1.0,10.0
448,1052,0.75,5.0
448,3219,0.65,3.0
449,1035,0.55,1.0
449,460,0.55,1.0
449,1396,0.55,1.0
451,452,0.55,1.0
452,491,0.55,1.0
452,523,0.55,1.0
452,610,0.55,1.0
452,714,0.55,1.0
452,744,0.55,1.0
452,751,0.55,1.0
452,1098,0.55,1.0
452,577,0.55,1.0
452,550,0.55,1.0
452,1100,0.55,1.0
452,1270,0.55,1.0
452,1297,0.55,1.0
452,1053,0.55,1.0
452,937,0.55,1.0
452,664,0.575,1.5
452,1322,0.55,1.0
452,2351,0.45,-1.0
452,3006,0.6,2.0
452,4004,0.45,-1.0
453,454,0.55,1.0
453,1931,0.55,1.0
455,3571,0.6,2.0
455,2755,0.6,2.0
455,3445,0.475,-0.5
455,1036,0.55,1.0
455,1092,0.55,1.0
457,777,0.55,1.0
416,468,0.6,2.0
416,691,0.55,1.0
416,634,0.55,1.0
416,687,0.55,1.0
416,832,0.6,2.0
416,606,0.55,1.0
416,802,0.65,3.0
416,770,0.65,3.0
416,962,0.55,1.0
416,710,0.6,2.0
416,3451,0.55,1.0
459,475,0.55,1.0
459,756,0.55,1.0
464,552,0.575,1.5
464,694,0.65,3.0
465,1217,0.55,1.0
465,1383,0.575,1.5
465,882,0.775,5.5
465,1386,0.55,1.0
465,1352,0.55,1.0
465,1556,0.9,8.0
465,1860,0.55,1.0
465,2084,0.55,1.0
465,905,0.55,1.0
465,1107,0.6,2.0
466,475,0.65,3.0
467,468,0.45,-1.0
467,463,0.45,-1.0
468,463,0.55,1.0
468,488,0.55,1.0
468,489,0.55,1.0
468,561,0.6,2.0
468,495,0.55,1.0
468,626,0.55,1.0
468,639,0.55,1.0
468,925,0.675,3.5
468,732,0.625,2.5
468,492,0.6,2.0
468,1290,0.55,1.0
468,566,0.8,6.0
468,546,0.55,1.0
468,1252,0.55,1.0
468,1053,0.65,3.0
468,1268,0.85,7.0
468,1302,0.65,3.0
468,1332,0.55,1.0
468,1351,0.55,1.0
468,1366,0.75,5.0
468,522,0.625,2.5
468,725,0.55,1.0
468,1401,0.55,1.0
468,1402,0.55,1.0
468,882,0.75,5.0
468,1416,0.55,1.0
468,1415,0.6,2.0
468,1423,0.6,2.0
468,1352,0.6,2.0
468,1207,0.575,1.5
468,1222,0.65,3.0
468,470,0.55,1.0
468,516,0.6,2.0
468,729,0.75,5.0
468,705,0.6,2.0
468,1429,0.55,1.0
468,592,0.6,2.0
468,635,0.55,1.0
468,545,0.55,1.0
468,1430,0.625,2.5
468,1034,0.7,4.0
468,1436,0.6,2.0
468,1383,0.6,2.0
468,1317,0.6,2.0
468,921,0.65,3.0
468,3744,0.0,-10.0
468,5255,0.55,1.0
468,3707,0.55,1.0
463,462,0.6,2.0
463,425,0.55,1.0
469,550,0.55,1.0
469,711,0.55,1.0
469,592,0.55,1.0
469,731,0.575,1.5
469,535,0.6,2.0
469,925,0.55,1.0
469,537,0.55,1.0
469,1386,0.55,1.0
469,1529,0.55,1.0
469,4320,0.6,2.0
469,3006,0.0,-10.0
469,3820,0.55,1.0
469,3699,0.55,1.0
462,483,0.6,2.0
462,496,0.55,1.0
462,474,0.6,2.0
462,577,0.55,1.0
462,550,0.55,1.0
462,621,0.55,1.0
462,652,0.6,2.0
462,675,0.55,1.0
462,576,0.625,2.5
462,461,0.6,2.0
462,1198,0.55,1.0
462,2877,0.45,-1.0
472,425,0.0,-10.0
472,476,0.55,1.0
472,481,0.35,-3.0
472,484,0.0,-10.0
472,494,0.0,-10.0
425,478,0.55,1.0
425,476,0.55,1.0
425,1555,0.575,1.5
425,1396,0.85,7.0
425,1366,0.6,2.0
425,1744,0.6,2.0
425,1773,0.55,1.0
425,1840,0.55,1.0
425,1566,0.9,8.0
425,1201,0.925,8.5
425,1615,0.65,3.0
425,537,0.75,5.0
425,1386,0.95,9.0
425,1317,0.875,7.5
425,1316,0.9,8.0
425,1529,0.55,1.0
425,1565,0.6,2.0
425,1543,0.0,-10.0
425,1352,0.65,3.0
425,1383,0.95,9.0
425,2296,0.55,1.0
425,2680,0.0,-10.0
425,2682,0.0,-10.0
425,2684,0.0,-10.0
417,709,0.575,1.5
417,793,0.55,1.0
417,493,0.75,5.0
417,1422,0.6,2.0
417,905,0.55,1.0
417,1005,0.6,2.0
417,1475,0.6,2.0
417,1656,0.55,1.0
475,760,0.7,4.0
475,874,0.6,2.0
475,525,0.6,2.0
475,755,0.6,2.0
475,853,0.625,2.5
475,540,0.85,7.0
476,494,0.55,1.0
476,517,0.55,1.0
476,530,0.55,1.0
476,520,0.55,1.0
476,799,0.675,3.5
476,926,0.65,3.0
476,1042,0.55,1.0
476,805,0.0,-10.0
476,904,0.65,3.0
476,1040,0.6,2.0
476,3823,0.25,-5.0
197,1352,0.55,1.0
477,479,0.55,1.0
478,490,0.675,3.5
424,533,0.55,1.0
424,2125,0.55,1.0
479,523,0.6,2.0
480,542,0.65,3.0
480,495,0.575,1.5
480,488,0.55,1.0
480,502,0.6,2.0
480,687,0.575,1.5
480,894,0.55,1.0
480,537,0.55,1.0
480,916,0.55,1.0
480,547,0.6,2.0
480,824,0.675,3.5
480,1063,0.6,2.0
481,2970,0.0,-10.0
481,2343,0.0,-10.0
481,3341,0.25,-5.0
481,1832,0.575,1.5
481,3451,0.55,1.0
481,3744,0.0,-10.0
481,3756,0.0,-10.0
481,3757,0.0,-10.0
481,3759,0.0,-10.0
481,3760,0.0,-10.0
481,2642,0.55,1.0
481,3892,0.6,2.0
481,1334,0.65,3.0
481,3837,0.55,1.0
481,2388,0.5,0.0
481,4486,0.55,1.0
481,4492,0.0,-10.0
481,4544,0.0,-10.0
481,4350,0.0,-10.0
481,3642,0.775,5.5
481,3714,0.9,8.0
481,3429,0.65,3.0
481,2296,0.6,2.0
481,1991,0.45,-1.0
481,3649,0.55,1.0
481,5612,0.575,1.5
481,546,0.575,1.5
481,3903,0.2,-6.0
481,5413,0.6,2.0
481,3804,0.7,4.0
481,3719,0.65,3.0
481,361,0.55,1.0
481,4291,0.55,1.0
481,1810,0.75,5.0
481,1052,0.55,1.0
481,1386,0.55,1.0
481,2244,0.55,1.0
481,3258,0.55,1.0
481,3878,0.55,1.0
481,3988,0.65,3.0
481,4531,0.0,-10.0
481,4532,0.55,1.0
481,4546,1.0,10.0
481,4591,1.0,10.0
481,4654,0.0,-10.0
481,4661,0.0,-10.0
481,4666,0.0,-10.0
481,5654,0.6,2.0
481,5667,0.55,1.0
481,5822,0.6,2.0
484,520,0.775,5.5
484,530,0.55,1.0
484,526,0.575,1.5
484,603,0.6,2.0
484,630,0.575,1.5
484,634,0.55,1.0
484,789,0.55,1.0
484,790,0.55,1.0
484,1058,0.65,3.0
484,845,0.55,1.0
484,533,0.75,5.0
484,1120,0.55,1.0
484,1043,0.6,2.0
484,687,0.65,3.0
484,593,0.8,6.0
486,4284,0.625,2.5
486,4611,0.55,1.0
486,2296,0.55,1.0
488,493,0.55,1.0
488,532,0.55,1.0
488,508,0.55,1.0
488,562,0.55,1.0
488,537,0.55,1.0
489,987,0.7,4.0
489,770,0.65,3.0
489,1026,0.6,2.0
489,925,0.6,2.0
492,1001,0.575,1.5
492,1006,0.575,1.5
492,733,0.55,1.0
492,832,0.0,-10.0
492,1094,0.575,1.5
492,1092,0.775,5.5
492,1066,0.55,1.0
492,1073,0.55,1.0
492,1098,0.575,1.5
492,1101,0.55,1.0
492,908,0.775,5.5
492,1108,0.55,1.0
492,1116,0.0,-10.0
492,1117,0.55,1.0
492,1113,0.55,1.0
492,714,0.55,1.0
492,1114,0.55,1.0
492,729,0.55,1.0
492,1267,0.55,1.0
492,1296,0.55,1.0
492,1299,0.55,1.0
492,1290,0.55,1.0
492,1300,0.55,1.0
492,1302,0.55,1.0
492,550,0.55,1.0
492,1437,0.75,5.0
492,1754,0.55,1.0
492,1557,0.55,1.0
492,1611,0.55,1.0
492,1529,0.55,1.0
492,2404,0.55,1.0
492,1912,0.55,1.0
492,2198,0.55,1.0
492,2561,0.45,-1.0
492,1832,0.55,1.0
492,2484,0.65,3.0
492,1053,0.55,1.0
492,2770,0.6,2.0
492,2888,0.55,1.0
492,2725,0.55,1.0
492,2045,0.6,2.0
492,3106,0.6,2.0
492,2710,0.75,5.0
492,2775,0.85,7.0
492,980,0.55,1.0
492,1502,0.55,1.0
492,3182,0.55,1.0
492,4392,0.55,1.0
493,1736,0.575,1.5
493,1743,0.65,3.0
493,2135,0.55,1.0
493,1899,0.55,1.0
493,905,0.575,1.5
493,1334,0.55,1.0
493,2861,0.575,1.5
493,2198,0.6,2.0
493,3219,0.7,4.0
493,3667,0.65,3.0
493,3397,0.75,5.0
493,1098,0.75,5.0
493,3087,0.55,1.0
493,3744,1.0,10.0
494,569,0.55,1.0
494,732,0.575,1.5
447,535,0.7,4.0
495,532,0.55,1.0
495,630,0.55,1.0
495,610,0.55,1.0
495,592,0.55,1.0
495,687,0.65,3.0
495,835,0.55,1.0
495,1322,0.55,1.0
496,499,0.55,1.0
496,1110,0.55,1.0
497,597,0.55,1.0
497,1826,0.75,5.0
499,780,0.575,1.5
499,832,0.55,1.0
499,3545,0.0,-10.0
500,1191,1.0,10.0
500,2113,0.65,3.0
500,2188,0.65,3.0
500,4823,1.0,10.0
500,4824,1.0,10.0
500,3572,0.55,1.0
501,534,0.55,1.0
501,592,0.575,1.5
502,526,0.65,3.0
502,554,0.6,2.0
502,649,0.55,1.0
502,632,0.575,1.5
502,1104,0.6,2.0
502,1332,0.65,3.0
502,2266,0.25,-5.0
502,2877,0.45,-1.0
491,514,0.55,1.0
491,512,0.0,-10.0
491,534,0.55,1.0
491,543,0.55,1.0
491,2354,0.75,5.0
491,2784,0.55,1.0
491,3208,0.65,3.0
491,2141,0.6,2.0
491,2233,0.75,5.0
491,4284,0.7,4.0
491,3129,0.55,1.0
506,1185,0.55,1.0
506,1334,0.55,1.0
506,2287,0.55,1.0
498,2118,0.7,4.0
498,545,0.65,3.0
507,576,0.6,2.0
507,2173,0.7,4.0
331,508,0.55,1.0
508,361,0.55,1.0
509,510,0.55,1.0
509,512,0.55,1.0
509,513,0.55,1.0
510,512,0.55,1.0
512,513,0.55,1.0
514,533,0.55,1.0
514,538,0.55,1.0
514,632,0.55,1.0
516,972,0.6,2.0
518,530,0.55,1.0
518,1358,1.0,10.0
520,419,0.575,1.5
520,539,0.55,1.0
520,546,0.55,1.0
520,549,0.55,1.0
520,555,0.55,1.0
520,556,0.55,1.0
520,907,0.55,1.0
520,962,0.55,1.0
520,1161,0.55,1.0
520,687,0.55,1.0
520,2028,0.55,1.0
521,522,0.55,1.0
521,630,0.55,1.0
521,1053,0.55,1.0
521,1317,0.575,1.5
521,2142,0.6,2.0
522,670,0.6,2.0
522,796,0.575,1.5
522,918,0.55,1.0
522,537,0.6,2.0
522,853,0.575,1.5
522,1207,0.625,2.5
522,1258,0.55,1.0
522,726,0.0,-10.0
522,664,0.575,1.5
522,714,0.575,1.5
522,1316,0.55,1.0
522,1162,0.6,2.0
522,361,0.65,3.0
522,1317,0.575,1.5
522,1396,0.6,2.0
522,1376,0.675,3.5
522,757,0.6,2.0
522,1543,0.575,1.5
522,1700,0.55,1.0
522,2214,0.55,1.0
522,1899,0.55,1.0
522,1693,0.55,1.0
522,4086,0.55,1.0
522,2188,0.55,1.0
522,1053,0.55,1.0
522,2877,0.45,-1.0
523,536,0.55,1.0
523,545,0.55,1.0
523,631,0.6,2.0
523,586,0.55,1.0
523,676,0.55,1.0
523,691,0.775,5.5
523,702,0.55,1.0
523,585,0.55,1.0
523,714,0.625,2.5
523,729,0.7,4.0
523,654,0.8,6.0
523,688,0.6,2.0
523,634,0.6,2.0
523,630,0.7,4.0
523,769,0.55,1.0
523,689,0.55,1.0
523,535,0.575,1.5
523,879,0.55,1.0
523,904,0.55,1.0
523,908,0.55,1.0
523,1013,0.55,1.0
523,1217,0.55,1.0
523,1486,0.55,1.0
523,1566,0.575,1.5
523,775,0.7,4.0
523,1827,0.55,1.0
523,1701,0.55,1.0
523,1357,0.55,1.0
523,1867,0.55,1.0
523,1383,0.625,2.5
523,1864,0.575,1.5
523,1860,0.55,1.0
523,1889,0.55,1.0
523,1891,0.55,1.0
523,1675,0.6,2.0
523,1903,0.55,1.0
523,1914,0.65,3.0
523,1565,0.575,1.5
523,534,0.55,1.0
523,546,0.55,1.0
523,661,0.6,2.0
523,701,0.55,1.0
523,804,0.55,1.0
523,906,0.7,4.0
523,1438,0.55,1.0
523,1744,0.55,1.0
523,1765,0.55,1.0
523,1773,0.55,1.0
523,1774,0.65,3.0
523,1873,0.55,1.0
523,1876,0.55,1.0
523,1896,0.75,5.0
523,2409,0.0,-10.0
523,3006,0.55,1.0
361,1317,0.55,1.0
361,1838,0.55,1.0
361,2229,0.55,1.0
361,2211,0.25,-5.0
361,2251,0.55,1.0
361,2658,0.55,1.0
361,2743,0.0,-10.0
361,2868,0.0,-10.0
361,2201,0.55,1.0
361,3025,0.45,-1.0
361,3237,0.55,1.0
361,2784,0.55,1.0
361,2625,0.6,2.0
361,3769,0.85,7.0
361,3996,1.0,10.0
361,2067,0.55,1.0
361,2725,0.525,0.5
361,3715,0.55,1.0
361,2028,0.0,-10.0
361,2214,0.5,0.0
361,4292,0.55,1.0
361,2835,0.55,1.0
361,546,0.575,1.5
361,4281,0.55,1.0
361,4119,0.55,1.0
361,3598,0.55,1.0
361,2396,0.625,2.5
361,625,0.55,1.0
361,2498,0.0,-10.0
361,3660,0.0,-10.0
361,1731,0.65,3.0
361,2642,0.6,2.0
361,3649,0.65,3.0
361,4172,0.65,3.0
361,1334,0.775,5.5
361,1277,0.45,-1.0
361,5153,0.0,-10.0
361,4899,0.55,1.0
361,5396,0.45,-1.0
361,1815,0.55,1.0
361,1352,0.55,1.0
361,3897,0.55,1.0
361,2388,0.55,1.0
361,1832,0.55,1.0
361,4694,0.35,-3.0
361,5553,0.0,-10.0
361,5576,0.0,-10.0
361,5529,0.65,3.0
361,5472,0.45,-1.0
361,3531,0.45,-1.0
361,3452,0.55,1.0
361,5570,0.6,2.0
361,4921,0.55,1.0
361,4649,0.55,1.0
361,1565,0.75,5.0
361,3345,0.55,1.0
361,4291,0.6,2.0
361,1201,0.6,2.0
361,1656,0.0,-10.0
361,1850,0.55,1.0
361,4532,0.55,1.0
361,3451,0.7,4.0
361,1316,0.55,1.0
361,905,0.6,2.0
361,5146,0.55,1.0
361,5028,0.575,1.5
361,2045,0.55,1.0
361,5449,0.6,2.0
361,3804,0.7,4.0
361,2901,0.55,1.0
361,3980,0.55,1.0
361,3988,0.55,1.0
361,5506,0.55,1.0
527,3598,0.6,2.0
530,533,0.8,6.0
530,1162,0.55,1.0
530,729,0.55,1.0
530,2877,0.45,-1.0
533,587,0.55,1.0
533,566,0.55,1.0
533,832,0.55,1.0
533,1068,1.0,10.0
533,2119,0.55,1.0
533,1810,0.575,1.5
533,937,0.55,1.0
533,2198,0.55,1.0
533,2125,0.55,1.0
534,536,0.65,3.0
534,833,0.55,1.0
534,714,0.55,1.0
534,897,0.65,3.0
535,767,0.55,1.0
535,795,0.55,1.0
535,697,0.6,2.0
535,753,0.75,5.0
535,742,0.6,2.0
535,1165,0.55,1.0
535,2455,0.65,3.0
535,1366,0.625,2.5
535,897,0.75,5.0
535,1310,0.55,1.0
535,1317,0.7,4.0
535,1396,0.6,2.0
535,1478,0.55,1.0
535,1714,0.6,2.0
535,2524,0.55,1.0
535,2822,0.6,2.0
535,3099,0.55,1.0
535,3251,0.65,3.0
535,3744,1.0,10.0
535,4205,0.55,1.0
536,801,0.6,2.0
536,1185,0.575,1.5
537,727,0.55,1.0
537,736,0.55,1.0
537,818,0.55,1.0
537,687,0.55,1.0
537,795,0.55,1.0
537,890,0.6,2.0
537,781,0.55,1.0
537,1010,0.55,1.0
537,1132,0.55,1.0
537,775,0.55,1.0
537,1157,0.6,2.0
537,906,0.0,-10.0
537,1181,0.55,1.0
537,1263,0.6,2.0
537,1283,0.55,1.0
537,1308,0.0,-10.0
537,824,0.275,-4.5
537,664,0.55,1.0
537,1585,0.6,2.0
537,1317,0.6,2.0
537,1290,0.55,1.0
537,1566,0.6,2.0
537,1348,0.55,1.0
537,1053,0.55,1.0
537,1562,0.55,1.0
537,1687,0.55,1.0
537,913,0.55,1.0
537,1201,0.75,5.0
537,546,0.55,1.0
537,1366,0.55,1.0
537,1576,0.55,1.0
537,1386,0.725,4.5
537,905,0.575,1.5
537,1615,0.55,1.0
537,1810,0.55,1.0
537,2934,0.55,1.0
537,3366,0.6,2.0
537,3744,0.45,-1.0
537,557,0.7,4.0
537,724,0.55,1.0
537,779,0.6,2.0
537,1020,0.55,1.0
537,1639,0.55,1.0
537,1693,0.55,1.0
538,1026,0.575,1.5
538,1043,0.55,1.0
538,729,0.65,3.0
538,3345,0.55,1.0
539,770,0.55,1.0
539,851,0.55,1.0
539,1820,0.55,1.0
539,1554,0.55,1.0
539,1902,0.55,1.0
539,1911,0.55,1.0
539,2360,0.55,1.0
539,2388,0.45,-1.0
539,3025,0.45,-1.0
539,4038,0.55,1.0
539,664,0.55,1.0
539,3669,0.0,-10.0
539,2942,0.575,1.5
539,4559,0.575,1.5
539,1052,0.55,1.0
539,1396,0.55,1.0
539,2880,0.6,2.0
539,4608,0.65,3.0
540,732,0.75,5.0
540,834,0.55,1.0
540,835,0.6,2.0
540,923,0.6,2.0
540,626,1.0,10.0
540,1303,0.65,3.0
540,1403,0.575,1.5
540,1162,0.6,2.0
540,1486,0.55,1.0
540,1473,0.55,1.0
540,1487,0.55,1.0
540,1517,0.55,1.0
540,1348,0.55,1.0
540,786,0.55,1.0
540,1317,0.625,2.5
540,1566,0.7,4.0
540,1386,0.8,6.0
540,1591,0.575,1.5
540,1799,0.55,1.0
540,1366,0.55,1.0
540,1744,0.55,1.0
540,2108,0.55,1.0
540,2045,0.55,1.0
540,2231,0.55,1.0
540,2198,0.55,1.0
540,2733,0.6,2.0
540,3031,0.55,1.0
540,1899,0.55,1.0
540,1327,0.45,-1.0
540,2028,1.0,10.0
540,2835,0.55,1.0
540,3000,0.7,4.0
540,3916,0.55,1.0
540,2642,0.55,1.0
540,4172,0.65,3.0
540,2397,0.55,1.0
540,4833,0.55,1.0
540,5227,0.55,1.0
540,4291,0.55,1.0
540,4197,0.6,2.0
419,632,0.55,1.0
419,806,0.55,1.0
419,649,0.55,1.0
419,762,0.55,1.0
419,780,0.55,1.0
419,1371,0.65,3.0
542,547,0.625,2.5
545,1331,0.25,-5.0
545,1352,0.7,4.0
545,3262,0.6,2.0
545,1566,0.45,-1.0
545,1719,0.45,-1.0
545,2187,0.25,-5.0
545,1948,0.25,-5.0
545,3707,0.7,4.0
545,5482,0.6,2.0
545,3640,0.625,2.5
545,5506,0.55,1.0
545,1735,0.7,4.0
545,4860,0.65,3.0
545,5157,0.6,2.0
545,5065,0.675,3.5
545,5508,0.575,1.5
545,5613,0.55,1.0
545,1154,0.25,-5.0
545,2045,0.25,-5.0
545,1693,0.5,0.0
545,775,0.6,2.0
545,784,0.55,1.0
545,828,0.55,1.0
545,838,0.55,1.0
545,1072,0.55,1.0
545,1179,0.55,1.0
545,1281,0.6,2.0
545,1334,0.55,1.0
545,1348,0.6,2.0
545,1368,0.55,1.0
545,1396,0.7,4.0
545,1421,0.55,1.0
545,1386,0.6,2.0
545,1473,0.6,2.0
545,1496,0.55,1.0
545,1512,0.55,1.0
545,1539,0.55,1.0
545,1556,0.7,4.0
545,1567,0.55,1.0
545,1584,0.55,1.0
545,1585,0.55,1.0
545,1644,0.55,1.0
545,1651,0.6,2.0
545,1630,1.0,10.0
545,1690,0.6,2.0
545,1725,0.55,1.0
545,1814,0.55,1.0
545,1844,0.55,1.0
545,1922,0.55,1.0
545,1893,0.7,4.0
545,1967,0.6,2.0
545,1971,0.55,1.0
545,2053,0.6,2.0
545,2043,0.6,2.0
545,2127,0.6,2.0
545,2134,0.55,1.0
545,2141,0.55,1.0
545,2194,0.65,3.0
545,2233,0.6,2.0
545,2281,0.6,2.0
545,2403,0.55,1.0
545,2565,0.55,1.0
545,2822,0.55,1.0
545,3572,0.65,3.0
545,3593,0.6,2.0
545,3722,0.6,2.0
545,3750,0.55,1.0
545,4197,0.55,1.0
545,4385,0.55,1.0
545,4408,0.55,1.0
545,4969,0.55,1.0
545,5440,0.6,2.0
545,5450,0.55,1.0
545,5515,0.55,1.0
545,5528,0.6,2.0
545,5559,0.55,1.0
545,5822,0.55,1.0
546,770,0.6,2.0
546,767,0.575,1.5
546,970,0.55,1.0
546,877,0.55,1.0
546,925,0.575,1.5
546,1286,0.55,1.0
546,1352,0.55,1.0
546,1342,0.55,1.0
546,1267,0.8,6.0
546,1053,0.575,1.5
546,1217,0.55,1.0
546,1376,0.55,1.0
546,1456,0.55,1.0
546,1384,0.55,1.0
546,1451,0.55,1.0
546,566,0.55,1.0
546,1479,0.575,1.5
546,1438,0.625,2.5
546,1477,0.55,1.0
546,1302,0.625,2.5
546,1517,0.55,1.0
546,1469,0.675,3.5
546,1548,0.575,1.5
546,1596,0.55,1.0
546,1245,0.55,1.0
546,1334,0.6,2.0
546,1386,0.6,2.0
546,1632,0.55,1.0
546,1637,0.55,1.0
546,1566,0.6,2.0
546,1693,0.55,1.0
546,1744,0.55,1.0
546,1510,0.55,1.0
546,1222,0.55,1.0
546,1876,0.55,1.0
546,1348,0.55,1.0
546,1527,0.55,1.0
546,1880,0.55,1.0
546,1892,0.55,1.0
546,1872,0.575,1.5
546,1873,0.55,1.0
546,1895,0.575,1.5
546,1896,0.575,1.5
546,1357,0.45,-1.0
546,1543,0.6,2.0
546,1765,0.55,1.0
546,1988,0.55,1.0
546,1993,0.55,1.0
546,1964,0.55,1.0
546,1986,0.55,1.0
546,1997,0.55,1.0
546,2034,0.6,2.0
546,1951,0.55,1.0
546,2099,0.55,1.0
546,1771,0.35,-3.0
546,2155,0.55,1.0
546,2205,0.55,1.0
546,1044,0.55,1.0
546,1890,0.65,3.0
546,2244,0.55,1.0
546,550,0.55,1.0
546,2296,0.55,1.0
546,2125,0.55,1.0
546,1557,0.55,1.0
546,2306,0.55,1.0
546,2349,0.55,1.0
546,2224,0.55,1.0
546,1565,0.65,3.0
546,635,0.55,1.0
546,2198,0.6,2.0
546,2392,0.55,1.0
546,2475,0.55,1.0
546,2535,0.55,1.0
546,2552,0.55,1.0
546,2537,0.55,1.0
546,2562,0.575,1.5
546,2563,0.575,1.5
546,2586,0.55,1.0
546,2587,0.55,1.0
546,2585,0.55,1.0
546,2627,0.55,1.0
546,2630,0.55,1.0
546,2159,0.625,2.5
546,2221,0.55,1.0
546,2654,0.55,1.0
546,2733,0.55,1.0
546,2763,0.575,1.5
546,2028,0.675,3.5
546,2067,0.6,2.0
546,2693,0.55,1.0
546,2891,0.55,1.0
546,1953,0.55,1.0
546,1899,0.575,1.5
546,3087,0.55,1.0
546,3099,0.6,2.0
546,3396,0.55,1.0
546,3388,0.55,1.0
546,3195,0.55,1.0
546,2118,0.55,1.0
546,1832,0.55,1.0
546,2388,0.6,2.0
546,3366,0.55,1.0
546,3511,0.575,1.5
546,2755,0.55,1.0
546,3590,0.55,1.0
546,3571,0.625,2.5
546,1018,0.65,3.0
546,2642,0.4,-2.0
546,3744,0.05,-9.0
546,3926,0.55,1.0
546,3750,0.55,1.0
546,4334,0.55,1.0
546,3841,0.575,1.5
546,4353,0.775,5.5
546,4428,0.55,1.0
546,3767,0.55,1.0
546,2472,0.675,3.5
546,3897,0.6,2.0
546,4899,0.575,1.5
546,4925,0.55,1.0
546,2195,0.55,1.0
546,4172,0.6,2.0
546,4559,0.55,1.0
546,4295,0.55,1.0
546,5008,0.55,1.0
546,3725,0.55,1.0
546,3916,0.6,2.0
546,4945,0.55,1.0
546,4320,0.55,1.0
546,547,0.55,1.0
546,5030,0.55,1.0
546,5013,0.6,2.0
546,5040,0.55,1.0
546,4833,0.6,2.0
546,3820,0.55,1.0
546,3451,0.55,1.0
546,4038,0.25,-5.0
546,5094,0.55,1.0
546,3824,0.55,1.0
546,2397,0.6,2.0
546,5187,0.55,1.0
546,1850,0.55,1.0
546,3988,0.55,1.0
546,4291,0.65,3.0
546,3719,0.125,-7.5
546,5969,0.575,1.5
546,5982,0.575,1.5
546,5987,0.55,1.0
546,4197,0.6,2.0
546,5449,0.575,1.5
546,3714,0.625,2.5
546,5227,0.55,1.0
546,5983,0.6,2.0
546,1396,0.55,1.0
546,4385,0.55,1.0
547,554,0.6,2.0
547,592,0.6,2.0
547,687,0.55,1.0
547,2262,0.55,1.0
547,905,0.55,1.0
547,4592,0.6,2.0
547,882,0.8,6.0
547,5030,1.0,10.0
548,703,0.55,1.0
548,691,0.6,2.0
548,911,1.0,10.0
549,572,0.55,1.0
550,623,0.55,1.0
550,726,0.55,1.0
550,1268,0.55,1.0
550,937,0.55,1.0
550,1217,0.55,1.0
550,1386,0.55,1.0
550,2297,0.55,1.0
550,729,0.55,1.0
550,2102,0.55,1.0
550,2198,0.55,1.0
550,905,0.575,1.5
550,2266,0.6,2.0
550,2399,0.55,1.0
550,1810,0.55,1.0
550,1832,0.55,1.0
550,2728,0.55,1.0
550,2397,0.55,1.0
550,2125,0.55,1.0
550,2028,0.55,1.0
550,3744,0.0,-10.0
550,2642,0.55,1.0
550,4291,0.55,1.0
550,4559,0.55,1.0
550,4320,0.55,1.0
550,1731,0.55,1.0
550,4838,0.55,1.0
550,4172,0.55,1.0
550,1565,0.55,1.0
550,3040,0.55,1.0
550,4833,0.55,1.0
550,1508,0.55,1.0
550,3897,0.55,1.0
550,2067,0.575,1.5
550,4197,0.675,3.5
550,3988,0.55,1.0
550,2388,0.55,1.0
550,3470,0.55,1.0
553,700,0.65,3.0
554,633,0.575,1.5
554,585,0.575,1.5
554,632,0.575,1.5
554,1000,0.6,2.0
554,1012,0.8,6.0
554,4040,0.55,1.0
554,1396,0.7,4.0
